adj.P.Val.SCoV.over.Mock	geneSymbol	Log.P.Value.SCoV.over.Mock	logFC.SCoV.over.Mock
0.077746608	TMEM132B	14.33159117	1.794597822
0.296947439	XKR8	6.789495736	-0.955161084
0.440721324	ARMCX4	4.645879113	-0.747975483
0.451392078	LIPE	4.511213449	-2.557226533
0.001878783	CFAP45	37.90163496	8.56617759
0.987198842	SLC25A14	0.073798714	-0.011012761
0.010361315	PIWIL4	26.46577112	3.552960459
0.000838077	LINGO1	43.64703822	10.72724533
0.002417477	ZNF425	36.12706701	8.647957183
0.095184485	CDADC1	13.16008087	1.343351955
0.010803263	KLHL41	26.16859806	3.917004294
0.052035104		16.62578213	2.052092791
0.072723762	PTPRH	14.71568123	2.609346401
0.291064579	MEGF10	6.897306675	4.209534721
0.418078471	DNPEP	4.926382923	-1.097560088
0.987200598	CCDC87	0.072442515	0.010343779
0.011931794	KRT85	25.56735612	3.045489765
0.062561208	NAIP	15.58971672	2.485467241
0.997021888	PRRX2	0.016826209	-0.003130978
0.037108646	ATF6B	18.6113825	3.251490452
0.122659296	SLC52A2	11.70929804	-1.170106786
0.046454814	KDM6B	17.28034617	3.564899983
0.001089455	TSHZ2	41.63286546	6.966659112
0.005936362	PNMA1	30.07817064	2.548399379
0.095201997	SNX16	13.15851913	1.232203164
0.861675215	KIR2DS2	0.897168861	-0.172980432
0.000288039	KIR3DL1	52.59263309	4.170625367
0.003540294	MAGEE1	33.55575517	-9.702605589
0.531049579	GAREM1	3.634542106	-0.59080363
0.007417039	DTX1	28.65649008	2.929217272
0.04498976	FAM184B	17.47759124	5.243650271
0.002429204	ARHGEF38	36.07834248	6.052706039
0.309778506	TAPBP	6.546783402	1.071161909
0.013735911	NUP210L	24.68638517	4.719073296
0.95580188	ppm1m	0.269720429	-0.083444549
0.002549302	ATP5E	35.78661937	-3.34009364
0.075728919	FAM102B	14.47452807	1.821461072
0.019959924	EFR3B	22.32164832	2.795119488
0.001082213	PRADC1	41.70504704	10.0529824
0.711065264	DEDD	2.004448566	-0.391234003
0.007183568	SAGE1	28.86935767	5.852132146
0.042155819	ZNF433	17.84179129	2.258784816
0.058408177	MXI1	15.97789602	-1.655808253
0.563354327	KLHL17	3.312583556	-1.328946568
0.080265507	HRNR	14.14604205	7.449274166
0.003990993	SGMS1	32.7974806	8.221958729
0.018342318	F13B	22.84444005	3.120570687
0.559076498	MMRN1	3.353176184	0.441881212
0.031786716	PPP1R3C	19.51732868	5.517285121
0.030982541	KCNQ3	19.68734328	4.358730481
0.417282719	IZUMO1	4.935749	-1.533899811
0.089129958	HENMT1	13.54903247	-2.041111105
0.263327578	WDYHV1	7.458712123	-0.670310048
0.224807464	IFNG	8.332377956	1.441117713
0.938163258	EML6	0.392950816	0.166936069
0.003087745	SLC45A3	34.4214825	6.296299127
0.05619489	ZC3H12D	16.19520582	2.123228579
0.28361722	TPPP3	7.03365616	3.283562496
0.019755793	CD58	22.38347117	2.547162588
0.027333782	ACCS	20.41856312	-3.983529959
0.496229358	KIAA1586	4.001835345	-0.305393291
8.0186E-05	PDGFC	76.28990735	15.24339216
0.548486051	MIEF2	3.455010973	0.465381965
0.002084209	SH3D21	37.11816741	5.042494482
0.217335721	GPAT2	8.516084889	1.069015293
0.004545477	SIAH2	31.8524044	-4.978768559
0.161829251	MLLT6	10.13812395	1.994966957
0.40476455	DSE	5.099348962	-0.415022547
0.920752608	THEGL	0.502902372	-0.091676051
0.121625258	KLF1	11.75310947	1.921431009
0.232300066	ZNF510	8.152804367	8.265352463
0.993183509	ZSWIM6	0.037646848	-0.008280474
0.03451408	RNF180	19.04217099	2.55006351
0.00502495	JAKMIP2	31.17068354	9.973244476
0.007401971	RNF150	28.67333738	-2.766720458
0.038414256	PRIMPOL	18.40641199	2.176481332
0.22369046	LCP2	8.358755674	0.949724614
0.130066942	JAKMIP1	11.37443224	-1.620731348
0.000140942	MAP1LC3B2	61.17106632	-8.448780838
0.029820776	FER1L5	19.91404691	3.899675016
0.059384592	GARNL3	15.8849507	3.523112618
0.037380454	CAPN8	18.56718417	3.659931431
0.074249602	AKAP3	14.59310241	2.631841664
0.240896117	HMCN2	7.955639831	1.304386254
0.051976496	HMCN2	16.6339884	-2.436343556
0.182224495	MARVELD3	9.493909048	3.676386439
0.029135835	C12orf49	20.06505117	4.463411235
0.326814791	SPATA24	6.247759668	2.261044125
0.045689378	RASGRF1	17.38144124	1.546236851
0.128588081	SYDE2	11.44140386	2.431849871
0.000545178	TRPS1	46.9502782	6.956398072
0.304715503	IL1RL1	6.638003569	4.782576828
0.030555861	ZNF337	19.77222185	-4.227426824
0.193364511	SDCBP2	9.170992522	-2.165682652
0.683856311	FAM162B	2.235472742	-0.735951236
0.072389642	GLS2	14.74737063	-2.412157624
0.581546036	TTC7B	3.13684454	-0.638420475
0.000154979	ADGRG1	59.1218482	26.84989918
0.905184015	SLC35E3	0.606000878	-0.1130262
0.670239772	APLF	2.358440686	-0.556500458
0.029555952	HLA-DPB1	19.97207121	5.194576292
0.007726324	SSX2IP	28.38985312	-3.113137702
0.047581748	CCDC38	17.15132304	2.280157408
0.306190813	PIMREG	6.609961837	-1.477038984
0.024244449	CCDC13	21.12770207	4.05423941
0.700037169	LMBR1	2.100813504	-0.487456772
9.10577E-05	SORCS3	73.9162873	9.178565645
0.177811303	VWA3A	9.634743967	1.424958241
0.021934002	LRRK1	21.74460752	-4.82894415
0.001089455	RNPEPL1	41.63799321	4.837188792
0.706189846	TRPM1	2.046574489	-0.334885389
0.005496511	GPR37	30.61514577	6.431390566
0.527498573	MIIP	3.672709395	-0.670652043
0.000337172	OTUD1	50.65697816	6.36025031
0.907140159	ZNF343	0.593806262	0.088751236
0.104939527	GSTA5	12.60986381	2.502124736
0.687781114	PCDH19	2.201768359	0.570672887
0.110033351	TTC41P	12.32707847	2.936348128
0.456569298	PXDN	4.452218756	1.292811141
0.134423628	NOX1	11.18655433	-1.257225923
0.042220328	SFI1	17.83217289	1.764256662
0.393919953	PIN1P1	5.245778963	1.146934437
0.447371557	SLC6A4	4.562108789	0.443351215
0.973646045	NMRAL1	0.151913906	-0.04611253
0.003057045	CACNA1C	34.48670378	-3.858188382
0.002429204	PGBD2	36.0792424	11.13502846
0.045315895	IL7R	17.43252038	-5.564270428
0.681075367	TXK	2.2588413	-0.459206625
0.498845426	MST1R	3.969970288	1.563529152
0.146690549	NCKAP5	10.70132494	4.269525792
0.06319878	OPA3	15.52413653	-3.49040898
0.055910555	RGS2	16.22630459	2.386274681
0.774316513	SEC14L3	1.530785238	0.328035144
0.504064078	SLC37A3	3.91213218	-0.662115296
0.009487907	RPGRIP1L	27.03249901	6.784168725
0.007494534	SVBP	28.58362028	4.370872517
0.864489542	FER1L4	0.874918184	0.411703673
0.155600461	ZYG11A	10.36745462	-1.626955387
0.420782988	FAM126B	4.890805466	-1.00271273
0.06555012	CDCP1	15.30997587	-2.625612803
0.38816075	NKD2	5.32303158	5.008945471
0.005635857	CEP126	30.4513303	4.129902487
0.881618147	TESK2	0.763484051	-0.155571839
0.531962893	SLC26A1	3.626604691	-0.716738185
0.007055929	CDH12	28.97199406	-4.567818196
0.287538174	RNF111	6.959079011	1.888186756
0.163054584	GRM3	10.09847217	1.048084925
0.000228765	PSD4	55.16143251	13.17646125
0.866598776	ANKRD36	0.861364547	-0.246082076
0.094339475	ACOT7L	13.22098737	-3.907586974
0.019460844	KLF9	22.47580523	-3.420132018
0.009910215	KCNH7	26.73259376	7.705019303
0.00691701	FMN2	29.11580641	-4.566141084
0.002532673	MFAP2	35.84883801	-3.16182758
0.004607632	ZNF541	31.75584309	7.811088953
0.435359136	FILIP1	4.70850218	1.935507703
0.93273848	OLFM3	0.425696991	-0.093807265
0.260065929	NELL1	7.531050413	1.053974316
0.480410523	PPRC1	4.17889385	-0.984968108
0.000140942	UPB1	59.92388503	8.093487676
0.007460865	MAB21L3	28.61739915	-9.206724359
0.002970594	GRIK5	34.70703387	6.671881028
0.097262543	TNN	13.03815192	4.69210391
0.498403349	SMIM7	3.975133011	0.633123366
0.050268161	OSER1	16.8360461	-1.778129809
0.000306251	OLFML2A	51.81821151	27.0232146
0.263141387	PIM2	7.464624167	2.029620741
0.023775287	SCUBE3	21.24786403	5.884309716
0.299375219	ZDHHC4	6.736860917	0.846200102
0.053351577	EPS8L1	16.48458284	-4.312242698
0.003152013	COX7B	34.3042456	-5.252099779
0.01440389	IL12RB1	24.36188719	-4.0160848
0.00413772	MYCN	32.55617798	-8.956479485
0.00422769	PURG	32.36573706	-9.015785248
0.005936362	KLHL23	30.08484901	-3.942217195
0.551129493	FRMD4B	3.429898119	0.896031694
0.405546816	MICALCL	5.089949819	0.436066256
0.00181911	KIAA2012	38.11876024	11.20452656
0.098192424	FZD6	12.98094088	-1.819356347
0.055406102	SEC31B	16.2729352	8.861437253
0.4307867	GCNT4	4.762836788	1.703168562
0.000854238	PCED1B	43.49698214	7.660212505
0.000982533	SOCS2	42.38024523	6.484986627
0.140580562	CFTR	10.93846736	-3.453500028
0.767781	CCNF	1.576134187	-0.361071182
0.00798148	PPARD	28.18841126	2.108212777
0.014546662	MIPOL1	24.30468326	-1.867392945
0.24719935	GTF2A2	7.807080266	-2.511694679
0.027100527	FHDC1	20.47329735	1.911982812
0.646544635	MGAM	2.561869984	-0.573202762
0.245916929	ZBTB8A	7.837184492	-1.635660382
0.000438284	PTGS1	48.50860442	-7.760836983
0.065015225	EFCAB5	15.35982774	1.696750699
0.182440566	TTLL6	9.487786686	1.966944737
0.278089912	ORAI2	7.150856647	0.874204254
0.066556686	ELL3	15.21801452	2.725690858
0.722193293	ABCC9	1.921314435	0.512694063
0.217089745	STK36	8.523395068	1.58422666
0.094976099	ASB3	13.17341521	-1.664399975
0.000971645	CHSY1	42.51503353	11.92932732
0.037988735	SPHKAP	18.47114728	2.555887113
0.068457258	PCDH18	15.06330078	2.455288842
0.00138846	RFLNA	40.02666397	7.368181217
0.411515295	TENM3	5.008265802	-0.508692708
0.705610867	METRN	2.053203465	0.46118236
0.697197755	SEL1L2	2.125944575	0.923299049
0.03171467	ATP2C2	19.53159023	3.353843349
0.027202244	B3GALNT1	20.44625338	-3.289980591
0.014417317	CREG1	24.3542489	-7.356432269
0.020714259	NEIL3	22.10608273	3.64558984
0.001300379	ARMCX1	40.47665849	-6.541972414
0.243622436	EFCAB8	7.895288612	4.970267462
0.10684099	LPO	12.50546404	1.46249204
0.004804693	AADAT	31.46314168	-3.274490287
0.078267893	MORN1	14.29197371	4.522128916
0.123303577	B4GALT6	11.68162157	6.976758807
0.005590356	PDZRN3	30.50351435	8.885522572
0.047905826	PDZD3	17.11897672	-1.765753619
0.000722056	SAMD9	44.79537343	6.182080601
0.120115575	PIK3CG	11.82643148	3.600145815
0.002760972	CADM2	35.19301617	7.678709064
0.107972201	STRC	12.44061747	-2.866734117
0.372225982	STYX	5.553985567	-1.025510037
0.24427692	RAB17	7.878025617	-0.854042934
0.045991248	SKAP2	17.34220787	-2.599536385
0.018865923	ATG10	22.65303849	-4.878303943
0.093834168	SLC10A5	13.24891485	2.078607431
0.23105209	EFCAB2	8.179731465	-0.970870581
0.872980744	TBXAS1	0.820099627	0.184714693
0.192500255	ANGPTL8	9.19828067	-2.035479304
0.005957505	ZGRF1	30.06039149	-6.114454167
0.009435357	GIMAP4	27.07343847	-4.679612968
0.089319399	MAP3K12	13.53582524	1.817655294
0.029166444	ZBTB25	20.05705745	2.99490573
0.539080092	VCPKMT	3.550171907	-1.028823017
0.4806005	DESI1	4.175317293	-0.522362882
0.300275798	MAP3K9	6.719733531	1.101722754
0.023482943	ALAS2	21.32356837	6.072349881
0.66365681	CCDC122	2.411106105	-0.59050226
0.00130798	NRK	40.44012779	6.428571204
0.003055966	LINS1	34.49156369	-5.399870913
0.015072013	TDRD15	24.08941389	5.897192472
0.367702736	OSBPL7	5.62056477	-1.133342574
0.094435091	CDKN2C	13.21230634	1.75424156
0.111763777	CPAMD8	12.23963114	-2.05048266
0.799533204	DISP1	1.34621353	0.235458006
0.873891734	CENPVL1	0.81189762	-0.649131611
0.458842593	ZFAT	4.423893858	2.16712757
0.005141542	PTTG3P	31.00775944	-8.556849335
0.093625137		13.2633836	1.450654512
0.009654124	ACSM1	26.91922662	-5.38868181
0.456865735	FKRP	4.446856182	0.564715234
0.949676363	KIAA0825	0.312630874	-0.105242805
0.011996178	SLC17A9	25.53400856	3.054076947
0.812345696	SYNPO2	1.253181316	0.259981461
0.133345429	TRPM2	11.23053597	-2.460898664
0.22189835	ZNF182	8.404979984	8.464917511
0.223510601	ZNF674	8.36402978	8.426643732
0.060978273	APOBEC3C	15.73142793	4.23618244
0.194827478	ATP6V0D2	9.128159643	-1.916574052
0.041945265	TMEM267	17.86949867	3.857318006
0.223082562	ELMOD3	8.376512727	1.649763902
0.159373416	ZKSCAN5	10.22347114	10.60702548
0.06814509	WNT7B	15.08843972	2.629962217
0.017161496	NPTX2	23.23676484	1.931912465
0.030542457	RPL39	19.77669692	-8.845966477
0.273876247	ZNF491	7.240130572	7.798104616
0.097574403	RRNAD1	13.01516345	1.543603787
0.024856852	LIFR	20.98046179	-3.279698064
0.1782476	ZC4H2	9.619982272	3.657616541
0.002406728	HTR6	36.15025856	-11.3058536
0.395851336	DDX60	5.223006875	2.927085982
0.564199121	ASTN2	3.300934885	-0.69767983
0.307248418	FAM109B	6.590644447	-1.473581371
0.913604748	PLPP5	0.548773966	-0.264707074
0.041765294	NEIL2	17.89713027	1.820860073
0.003793825	ANKRD62	33.10970339	3.818408072
0.966696097	ENOSF1	0.200238571	-0.042946425
0.071304429	TLNRD1	14.842334	1.10252347
0.105620835	GXYLT2	12.57231897	2.484450384
0.073521983	ZNF138	14.65162644	6.052967594
0.000414458	CACNB2	48.97140368	12.28320158
0.020987595	TRIM38	22.02001428	4.894750938
0.785340245	CFAP221	1.452367413	0.255167921
0.005011314	SPATA31E1	31.20026127	4.453184282
0.54397096	PIGH	3.499218014	-0.702727626
0.951884972	ADAMTS12	0.298198524	0.175317488
0.045993693	ATP6V0C	17.33803096	6.244777668
0.072565698	IDI2-AS1	14.7284677	-6.223604375
0.036380972	TPTE2	18.72852688	-5.808390637
0.483890119	CCDC151	4.137522324	0.851030666
0.643465281	LRRIQ4	2.588477343	-0.362422301
0.003021014	KCNQ4	34.56822671	5.451911116
0.000310674	PPP1R3B	51.73795796	10.69961358
0.288013592	TFDP2	6.950246565	-0.664141578
0.24079318	TMTC1	7.959984064	-0.76730828
0.027544421	C11orf74	20.36532842	4.265060029
0.012897756	TMEM232	25.08681381	3.5577895
0.258515324	ZNF18	7.563827048	7.979221743
0.000823455	EVC2	43.79292028	9.080301392
0.00169685	HS3ST5	38.70394247	-6.739245957
0.00282058	SPAG17	35.04756611	5.420148002
0.020480672	CX3CL1	22.16648978	-3.751930283
0.724177906	LYRM9	1.905481519	-0.536585266
0.35211092	SKIDA1	5.851007149	-2.819000878
0.00583424	FAM171B	30.22430392	4.280073516
0.959437886	VAV3	0.24850829	-0.051931773
0.013353071	SH2D4B	24.87261865	-2.102487045
0.000158155	TIPARP	58.34215459	8.536028784
0.26826822	ZNF501	7.355893262	6.755623465
0.142790201	ZNF771	10.85792001	3.201629698
0.057272995	ZNF358	16.09279062	1.712339278
0.016208611	PKD1	23.60943961	-5.347296357
0.076816829	RTL10	14.40429085	-2.288754591
0.004956581	AMH	31.25307338	-4.302047556
0.200115272	CLDN3	8.977440177	1.116260745
0.955977809	OTOGL	0.268133712	0.059558727
0.032887273	GP5	19.32350276	3.520931242
0.902732609	ANKAR	0.623105133	0.125280957
0.18464518	NXPE4	9.422805737	2.428989014
0.019968633	KCNB1	22.31727678	6.621581608
0.685237729	LMNTD2	2.224271636	-0.830373209
0.006187665	NLRP5	29.82039328	5.077322969
0.054506638	BHLHB9	16.36863871	-2.791733702
0.324401259	CAV2	6.292233936	0.862371348
0.024022667	ARMC3	21.18210355	8.021274356
0.052810708	PPP1R3A	16.54264752	-2.195201109
0.645346212	NRAP	2.572185529	-0.445200464
0.067610924	ARHGAP10	15.12669145	2.085236907
0.904254992	ALOX12B	0.612878606	-0.332655668
0.277664356	MUC2	7.161171158	1.947344266
0.007710625	KLHDC7A	28.40646026	-3.478895296
0.920752608	GPR4	0.50262693	-0.067756109
0.001259149	KIF24	40.68888796	-7.135768771
0.28376789	ADGRG4	7.029888516	1.609276008
0.004901586	MROH7	31.31981149	3.935093998
0.011715514	MROH7-TTC4	25.67519075	8.126516346
0.000523441	CCDC152	47.23592991	6.548367128
0.148334593	KIR3DL2	10.64358791	2.987022843
0.153132483	ZNF623	10.46226385	5.43415436
0.055916387	ZNF14	16.22403638	3.217571052
0.134423628	LAPTM4A	11.1859771	-2.813241055
0.00411979	MBP	32.59528519	-7.337608498
0.243598964	MTMR7	7.89628802	-1.804875763
0.104939527	LOC285556	12.60930518	4.603100812
0.007520164	ZNF556	28.55624762	3.611931991
0.208315594	RAB25	8.757956569	-1.934080369
0.001760851	ERVK-7	38.42216126	5.912969602
0.011830801	ABI3BP	25.61427136	3.358315681
0.144614738	NYAP2	10.78328985	4.586630576
0.09524552	ATP10A	13.15577152	-1.154145913
0.018701303	EFHC1	22.7051936	4.517696887
0.320893384	LRRC53	6.351232732	2.307541472
0.000161954	CYP4A11	57.68642699	7.261492563
0.566626767	PGS1	3.276686683	-0.364436807
0.988100685	LAMB3	0.066724317	0.016706391
0.228863206	ZNF175	8.23697738	7.736578493
0.120071438	PDZRN4	11.82873579	1.653545003
0.390139303	FAM213B	5.297368907	-1.38330733
0.9673537	FAM167A	0.193955927	-0.035650096
0.110660659	SLITRK4	12.29802383	2.211599321
0.044062281	C2CD4C	17.60229719	2.449805993
0.707068336	ERAP2	2.038548237	-0.327397497
0.00389989	GALNT14	32.91841296	6.849028038
0.577587925	HGF	3.173463962	2.674352887
0.190614204	ART4	9.25034547	-1.298884123
0.002912461	AIF1	34.82878757	-10.71228913
0.000941293	GFOD1	42.76161268	-4.485467251
0.130992167	LEKR1	11.32916141	-1.005987062
0.024013057	SC5D	21.18585594	-7.859576573
0.025529069	GABRA4	20.82615065	4.097216168
0.02502133	BRINP3	20.93977565	8.187554404
0.662050606	TMEM167B	2.42382756	0.35742132
0.001126105	PRAMEF10	41.42817513	8.633947985
0.006743208	LRRC36	29.26798732	13.1848369
0.06814509	LOC400499	15.08825545	-2.876093539
0.00232798	ITGAE	36.38396406	11.20022108
0.000724186	LRRC7	44.76574498	-5.006557593
0.011498111	EFCAB6	25.80254246	-2.155500412
0.000550637	ALPK3	46.79875292	7.420118359
0.188979115	ATXN7L2	9.29521781	3.952432444
0.001636788	DLEC1	38.9370312	-3.772429059
0.03579256	CAGE1	18.81858389	5.875303594
0.006056543	OAS2	29.95825466	6.210207205
0.131442667	ZNF133	11.3093141	5.168772002
0.009661585	MYBPC1	26.90728309	6.416167167
0.215221309	PCMTD2	8.5765039	-2.172985001
0.011458829	CCDC194	25.83894511	7.549458107
0.216984804	ZNF169	8.526691524	4.78566964
0.211385419	ZNF596	8.676982938	9.782202002
0.657570543	RAB40C	2.463670028	0.420105243
0.561961649	TMEM50A	3.325204068	-0.773935168
0.022547723	NAALADL1	21.58113358	-4.347287728
0.039168865	NAALADL1	18.29096751	3.07443554
0.069654743	SPATA31A7	14.97186137	3.929435292
0.030937261	KBTBD11	19.69595636	3.493494229
0.187188394	DOLK	9.347777559	1.998143036
0.032760515	TSPAN18	19.34463453	-2.128344659
0.457082182	TBCCD1	4.443048647	1.483758798
0.001859814	GAD1	37.97028487	4.876253549
0.791805768	ACVRL1	1.401070868	-0.212251693
0.172473275	UBXN2A	9.794729347	-1.549193162
0.013638769	SMCO2	24.73916603	10.26269835
0.247217282	IFIT2	7.805610196	-0.520414395
0.013800093	DSCAM	24.65520215	2.712283773
0.000140942	ERI2	63.58196215	12.61969506
0.49705058	AIFM3	3.992240891	1.335231681
0.005653282	ARL4C	30.42825068	-9.850372073
0.957500381	N4BP2L1	0.259254378	0.107319464
0.218204844	PLAU	8.493374602	-2.486027952
0.769023982	SIRT7	1.565265079	-0.37538691
0.563532123	TMPRSS15	3.310745516	0.427568998
0.091701419	PLCB4	13.38112278	2.046451372
0.079511726	MICB	14.20400498	-1.323957884
0.004589946	TLL1	31.79158759	5.308394373
0.002927551	MMRN2	34.79049582	7.960915164
0.022315806	C8orf74	21.64870674	6.442355235
0.056404048	SVOP	16.17544916	3.946185339
0.017509143	WNT10B	23.12081728	3.733141186
0.048713757	CHST6	17.02537718	4.500021629
0.007386426	UGT1A9	28.69939101	3.342917776
0.15229265	DET1	10.49511079	-2.068082061
0.254189473	WDR97	7.658341416	2.000723678
0.652013472	C4orf47	2.513566345	-0.685282308
0.005202776	THEMIS	30.95132441	12.72494715
0.056127704	SNED1	16.20221348	6.692728575
0.048055389	PLCXD1	17.10352885	-1.447168432
0.000799897	CRLF1	44.05086335	14.70078584
0.065208144	SUPT3H	15.3398978	-1.115337342
0.031690983	C4orf22	19.53593744	7.126002437
0.004373063	NPHP4	32.11849137	-7.670215245
0.107826399	ZDHHC16	12.44941993	-0.615323937
0.011116042	SYT6	26.00501551	7.423100317
0.232300066	ZNF846	8.152804367	8.265352463
0.119907475	BBC3	11.83892187	1.791958157
0.000228765	CD163L1	55.12030965	10.37726858
0.009632636	HS3ST1	26.93626471	-7.417499841
0.001389945	C9	40.01661675	-4.832172456
0.069919664	LRTM2	14.95198737	4.131344935
0.233200262	ZNF222	8.133069558	5.594374822
0.020512466	GCDH	22.15844762	2.897126502
0.011682376	RAB42	25.6984958	5.05614987
0.002586862	TTLL5	35.67474019	-8.797262103
0.487114001	ANKRD36B	4.100737647	2.443064089
0.087777157	TMEM51	13.63861443	2.09143823
0.864667873	COL6A2	0.873097981	0.479260852
0.003516719	MYEF2	33.6096035	1.667566669
0.766956337	GRM4	1.58208344	0.417237895
0.004230847	NEK8	32.3499043	-5.034571661
0.408133114	MAP6	5.054744901	0.730391185
0.025486322	PCGF1	20.83636144	10.31819464
0.494279259	ALOX15B	4.024733056	-1.450297724
0.15229265	VWF	10.49472859	-1.756050432
0.005902555	STAB1	30.15239358	2.417664354
0.387985633	LARGE	5.32652728	1.274145623
0.000665112	ARNTL2	45.43073726	9.423262244
0.737892174	TRNP1	1.80059069	-1.181618454
0.128203302	SH3TC2	11.46066724	2.637222299
0.110231008	LRRC27	12.31773312	3.03527053
0.06804699	CCDC160	15.09621505	6.836306621
0.046056874	MEIOC	17.3299734	15.21453938
0.79888821	CUBN	1.351829036	0.136395039
0.364921104	ZNF589	5.661340146	6.926810009
0.660856644	AHI1	2.434483595	0.767291533
0.133160148	L1TD1	11.23794548	-1.602404294
0.001421344	CAPRIN2	39.88195464	8.735711255
0.247131373	KCNC4	7.809306219	-3.313577245
0.547119118	VCAM1	3.469142507	-0.936109799
0.026168065	CFAP57	20.68781421	5.237158489
0.05451364	LOXHD1	16.36716647	4.748303277
0.194984111	KBTBD8	9.12343553	1.227827218
0.904864087	NACAD	0.607939046	0.164389591
0.109569833	ARHGAP40	12.35051052	2.520108695
0.022450102	BBOF1	21.60878019	5.110962721
0.301200723	SDC3	6.700918012	-0.822048579
0.145339633	C9orf172	10.75621395	-4.794165883
0.102188533	MYL4	12.75888874	-1.764721566
0.007861627	PSMB9	28.28997191	6.741132737
0.001195908	CLSTN2	41.00863992	-8.075071851
0.008155321	KCNQ5	28.05228701	5.413978719
0.054209081	BMP8B	16.3951566	13.11491111
0.087777157	CLCNKA	13.63938979	-2.01885884
0.923753617	DPF3	0.483379602	-0.172425302
0.004074719	GCKR	32.66867632	7.717496359
0.202132992	TTC25	8.917372448	1.834629646
